,MKT_EXBTCETH
2022-07-11,26.717392713992226
2022-07-12,26.08660681897191
2022-07-13,27.517599482017207
2022-07-14,28.612015769416516
2022-07-15,28.628804279234615
2022-07-16,30.065480122576144
2022-07-17,29.510070578854258
2022-07-18,32.30081675173649
2022-07-19,33.17345016380042
2022-07-20,31.65852725719506
2022-07-21,32.519274113380206
2022-07-22,31.476371115413304
2022-07-23,31.64102983136588
2022-07-24,31.957946267646225
2022-07-25,29.359719820691588
2022-07-26,29.414023356931533
2022-07-27,32.440097678042825
2022-07-28,34.13659288563197
2022-07-29,34.61673559020796
2022-07-30,35.05726142033996
2022-07-31,34.58514636393243
2022-08-01,34.21082452416672
2022-08-02,33.466107491975784
2022-08-03,33.947251416853625
2022-08-04,34.3357208465503
2022-08-05,35.821627272378315
